N,t,Q,V,E,T
328,27160.0012900308,1.88662094556622,3.7385926,190.3,25.846573
328,27170.0012905057,1.88731557095451,3.738632,190.3,25.893854
328,27180.0012909807,1.88801018931679,3.738632,190.3,26.082993
328,27190.0012914557,1.88870481100604,3.7389078,190.3,25.846573
328,27200.0012919307,1.88939943123976,3.7389078,190.3,25.941139
328,27210.0012924056,1.89009405445027,3.7390258,190.3,26.004185
328,27220.0012928806,1.89078867421341,3.7391441,190.3,25.996304
328,27230.0012933556,1.89148329497239,3.7392228,190.3,25.878096
328,27240.0012938306,1.89217791563286,3.7393017,190.3,25.870213
328,27250.0012943055,1.89287253655603,3.739341,190.3,25.980543
328,27260.0012947805,1.89356715881432,3.7394986,190.3,25.909616
328,27270.0012952555,1.89426178058019,3.7394986,190.3,25.83869
328,27280.0012957305,1.89495640005872,3.7396562,190.3,25.870213
328,27290.0012962054,1.89565102760297,3.7397742,190.3,25.933258
328,27300.0012966804,1.8963456566028,3.7398136,190.3,25.641672
328,27310.0012971554,1.89704028372028,3.7399318,190.3,25.791407
328,27320.0012976304,1.89773490840819,3.7400105,190.3,25.83869
328,27330.0012981053,1.89842952956118,3.7400894,190.3,25.767763
328,27340.0012985803,1.89912415190714,3.740247,190.4,26.012066
328,27350.0012990553,1.89981877568666,3.740365,190.4,25.901737
328,27360.0012995303,1.90051339735406,3.740365,190.4,26.019945
328,27370.0013000052,1.90120802102417,3.7404833,190.4,26.114513
328,27380.0013004802,1.90190264305269,3.7407196,190.4,25.83869
328,27390.0013009552,1.90259726206074,3.7406802,190.4,25.878096
328,27400.0013014302,1.9032918816159,3.7407982,190.4,26.067228
328,27410.0013019051,1.90398650466222,3.7408378,190.4,26.019945
328,27420.0013023801,1.90468112616543,3.7409558,190.4,25.870213
328,27430.0013028551,1.90537574681502,3.7411528,190.4,25.846573
328,27440.0013033301,1.90607036793523,3.7411923,190.4,25.885975
328,27450.001303805,1.90676498705262,3.7412317,190.4,25.917496
328,27460.00130428,1.90745960828225,3.7414286,190.4,26.004185
328,27470.001304755,1.90815422581279,3.7413893,190.4,25.964781
328,27480.00130523,1.9088488454665,3.7415862,190.4,25.901737
328,27490.0013057049,1.90954346368649,3.7415862,190.4,25.941139
328,27500.0013061799,1.91023807868903,3.7417042,190.4,25.996304
328,27510.0013066549,1.91093269571619,3.7417042,190.5,26.05147
328,27520.0013071299,1.91162731410038,3.7419012,190.5,26.019945
328,27530.0013076048,1.91232193432317,3.7419405,190.5,25.878096
328,27540.0013080798,1.91301655721623,3.7419801,190.5,25.633793
328,27550.0013085548,1.9137111808535,3.7421374,190.5,25.688957
328,27560.0013090298,1.91440580595724,3.7422557,190.5,26.004185
328,27570.0013095047,1.91510043320597,3.7423344,190.5,25.972664
328,27580.0013099797,1.91579505641644,3.742492,190.5,25.815048
328,27590.0013104547,1.91648967718642,3.7425313,190.5,25.815048
328,27600.0013109297,1.91718429559248,3.7425709,190.5,25.885975
328,27610.0013114046,1.91787891358269,3.7427282,190.5,25.822931
328,27620.0013118796,1.91857353195596,3.7427282,190.5,25.996304
328,27630.0013123546,1.91926815407207,3.7429252,190.5,25.791407
328,27640.0013128296,1.91996277790633,3.7429647,190.5,25.728361
328,27650.0013133045,1.92065740453125,3.7431221,190.5,26.043587
328,27660.0013137795,1.92135202559675,3.7431617,190.5,25.728361
328,27670.0013142545,1.92204665367723,3.743201,190.5,25.767763
328,27680.0013147294,1.92274128110109,3.743398,190.5,25.775646
328,27690.0013152044,1.92343590481497,3.743398,190.6,25.933258
328,27700.0013156794,1.92413053239207,3.7435555,190.6,25.885975
328,27710.0013161544,1.92482516324137,3.7435949,190.6,25.94902
328,27720.0013166293,1.92551978901273,3.7437525,190.6,25.83869
328,27730.0013171043,1.92621441706039,3.7439098,190.6,25.799288
328,27740.0013175793,1.9269090382681,3.7439888,190.6,25.870213
328,27750.0013180543,1.92760366327335,3.7441068,190.6,25.909616
328,27760.0013185292,1.92829829114592,3.7441463,190.6,25.980543
328,27770.0013190042,1.92899292133862,3.7441857,190.6,25.775646
328,27780.0013194792,1.92968754596085,3.7443037,190.6,25.917496
328,27790.0013199542,1.93038217178687,3.744422,190.6,26.067228
328,27800.0013204291,1.93107680201243,3.7445402,190.6,25.728361
328,27810.0013209041,1.93177142560593,3.7445402,190.6,25.846573
328,27820.0013213791,1.93246604612417,3.7446976,190.6,25.893854
328,27830.0013218541,1.93316067268353,3.7447765,190.6,25.862331
328,27840.001322329,1.9338552933878,3.7448552,190.7,25.988422
328,27850.001322804,1.93454991677335,3.7448947,190.6,26.098751
328,27860.001323279,1.9352445320495,3.7450128,190.6,25.799288
328,27870.001323754,1.9359391478947,3.7452097,190.6,25.846573
328,27880.0013242289,1.93663375938426,3.7452097,190.7,25.925379
328,27890.0013247039,1.93732837403661,3.7452886,190.7,25.759884
328,27900.0013251789,1.93802299463149,3.7454066,190.7,25.728361
328,27910.0013256539,1.93871761026885,3.7454855,190.7,25.712599
328,27920.0013261288,1.93941222933156,3.7455642,190.7,25.83869
328,27930.0013266038,1.94010685003588,3.7457218,190.7,25.728361
328,27940.0013270788,1.94080147407809,3.7458005,190.7,25.767763
328,27950.0013275538,1.94149609575641,3.7459581,190.7,25.752005
328,27960.0013280287,1.94219071870423,3.7459188,190.7,25.909616
328,27970.0013285037,1.94288533872999,3.7461944,190.7,25.909616
328,27980.0013289787,1.94357995765048,3.7462733,190.7,25.799288
328,27990.0013294537,1.94427458016055,3.7463126,190.7,25.870213
328,28000.0013299286,1.94496920209058,3.7463913,190.7,25.933258
328,28010.0013304036,1.94566382377986,3.7464702,190.7,25.641672
328,28020.0013308786,1.94635844435282,3.7465882,190.7,25.854452
328,28030.0013313536,1.94705307050717,3.7465489,190.7,25.893854
328,28040.0013318285,1.94774769279835,3.7467065,190.7,25.822931
328,28050.0013323035,1.94844231757379,3.7467852,190.7,25.736242
328,28060.0013327785,1.94913694246961,3.7469428,190.7,25.964781
328,28070.0013332535,1.94983156520952,3.7469821,190.8,25.988422
328,28080.0013337284,1.95052619035709,3.747179,190.8,25.791407
328,28090.0013342034,1.95122081411477,3.7472184,190.8,25.893854
328,28100.0013346784,1.95191543429378,3.7473366,190.8,25.783525
328,28110.0013351534,1.95261005430861,3.7474942,190.8,25.783525
328,28120.0013356283,1.95330467321812,3.7475336,190.8,25.94902
328,28130.0013361033,1.9539992908034,3.7476122,190.8,25.901737
328,28140.0013365783,1.95469390791808,3.7476518,190.8,25.744123
328,28150.0013370533,1.95538852386174,3.7478881,190.8,25.799288
328,28160.0013375282,1.95608314013376,3.7478881,190.8,25.681078
328,28170.0013380032,1.95677776274231,3.7480457,190.8,26.004185
328,28180.0013384782,1.95747238586525,3.748085,190.8,25.759884
328,28190.0013389531,1.95816700641637,3.748203,190.8,25.830811
328,28200.0013394281,1.95886162987853,3.748203,190.8,26.106634
328,28210.0013399031,1.95955625074699,3.7483213,190.8,25.870213
328,28220.0013403781,1.96025087151697,3.7484396,190.8,25.752005
328,28230.001340853,1.96094548851125,3.7485576,190.8,25.807169
328,28240.001341328,1.96164010621692,3.7487152,190.8,25.775646
328,28250.001341803,1.96233472374752,3.7487545,190.8,25.83869
328,28260.001342278,1.96302934273367,3.7488334,190.9,25.941139
328,28270.0013427529,1.96372395892906,3.7489121,190.9,25.83869
328,28280.0013432279,1.96441857636116,3.749109,190.9,25.909616
328,28290.0013437029,1.96511319386986,3.7491484,190.9,25.799288
328,28300.0013441779,1.96580781467265,3.7492273,190.9,25.799288
328,28310.0013446528,1.96650243605547,3.7493849,190.9,25.83869
328,28320.0013451278,1.96719705179125,3.7495029,190.9,25.941139
328,28330.0013456028,1.96789166599487,3.7495029,190.9,25.618034
328,28340.0013460778,1.96858628277036,3.7496605,190.9,25.956902
328,28350.0013465527,1.96928090180023,3.7497787,190.9,25.791407
328,28360.0013470277,1.96997552254833,3.7497787,190.9,25.909616
328,28370.0013475027,1.970670141436,3.7499757,190.9,25.846573
328,28380.0013479777,1.97136476722919,3.750133,190.9,25.783525
328,28390.0013484526,1.97205938915919,3.7500544,190.9,26.035707
328,28400.0013489276,1.9727540066788,3.7500937,190.9,25.752005
328,28410.0013494026,1.97344862953904,3.75033,190.9,25.980543
328,28420.0013498776,1.97414324879877,3.7504089,190.9,25.862331
328,28430.0013503525,1.97483786867134,3.7506058,190.9,25.854452
328,28440.0013508275,1.97553248608156,3.7505665,190.9,25.956902
328,28450.0013513025,1.97622710771616,3.7507238,190.9,25.988422
328,28460.0013517775,1.97692172517009,3.7506452,190.9,25.70472
328,28470.0013522524,1.9776163463997,3.7509997,191,25.885975
328,28480.0013527274,1.97831096886595,3.7509997,191,25.775646
328,28490.0013532024,1.97900559723099,3.7511177,191,25.673199
328,28500.0013536774,1.97970022058375,3.7513146,191,25.83869
328,28510.0013541523,1.98039484808427,3.751236,191,25.791407
328,28520.0013546273,1.98108946636999,3.7513936,191,25.972664
328,28530.0013551023,1.98178409199906,3.7514722,191,25.893854
328,28540.0013555773,1.9824787164243,3.7515512,191,25.712599
328,28550.0013560522,1.98317333686598,3.7517085,191,25.830811
328,28560.0013565272,1.98386795898206,3.7517481,191,25.885975
328,28570.0013570022,1.98456257459742,3.7519054,191.1,25.657434
328,28580.0013574772,1.98525719747953,3.752063,191.1,25.641672
328,28590.0013579521,1.98595182216743,3.752063,191.1,25.759884
328,28600.0013584271,1.98664644866107,3.7522993,191.1,25.728361
328,28610.0013589021,1.9873410757675,3.75226,191.1,25.988422
328,28620.0013593771,1.98803570720787,3.7523782,191.1,25.815048
328,28630.001359852,1.98873033486153,3.7525358,191.1,25.925379
328,28640.001360327,1.98942495824707,3.7525752,191.1,25.870213
328,28650.001360802,1.99011958811147,3.7526145,191.1,25.870213
328,28660.001361277,1.99081421745056,3.7527721,191.1,25.941139
328,28670.0013617519,1.99150884548728,3.7528508,191.1,25.507702
328,28680.0013622269,1.99220347464031,3.752969,191.1,25.862331
328,28690.0013627019,1.99289810715312,3.7530477,191.1,25.925379
328,28700.0013631768,1.99359273636083,3.7531266,191.2,26.114513
328,28710.0013636518,1.99428737095294,3.7532446,191.2,25.909616
328,28720.0013641268,1.99498199941651,3.7533629,191.2,25.917496
328,28730.0013646018,1.99567662793477,3.7534416,191.2,25.69684
328,28740.0013650767,1.99637126038194,3.7536385,191.2,25.744123
328,28750.0013655517,1.99706588718204,3.7537568,191.2,25.854452
328,28760.0013660267,1.99776050786444,3.7537568,191.2,25.799288
328,28770.0013665017,1.99845512677391,3.7538354,191.2,25.822931
328,28780.0013669766,1.99914975366157,3.7539537,191.2,25.665316
328,28790.0013674516,1.99984437990352,3.7540324,191.2,25.830811
328,28800.0013679266,2.00053900897994,3.754072,191.2,25.893854
328,28810.0013684016,2.00123363556115,3.7541506,191.2,25.783525
328,28820.0013688765,2.00192826157324,3.7543476,191.2,25.720482
328,28830.0013693515,2.00262288715854,3.7544658,191.2,25.854452
328,28840.0013698265,2.00331751390388,3.7546232,191.2,25.854452
328,28850.0013703015,2.00401213513348,3.7545838,191.2,25.956902
328,28860.0013707764,2.00470676123313,3.7547808,191.2,26.012066
328,28870.0013712514,2.00540139177608,3.7548201,191.3,25.893854
328,28880.0013717264,2.00609601980187,3.7549384,191.3,25.972664
328,28890.0013722014,2.00679064838583,3.755096,191.3,25.633793
328,28900.0013726763,2.00748527761544,3.7551353,191.3,25.759884
328,28910.0013731513,2.00817990090251,3.7552536,191.3,25.901737
328,28920.0013736263,2.00887452614853,3.7553322,191.3,25.783525
328,28930.0013741013,2.00956915571744,3.7555292,191.3,25.917496
328,28940.0013745762,2.01026378228767,3.7555685,191.3,25.759884
328,28950.0013750512,2.01095840956927,3.7555685,191.3,25.854452
328,28960.0013755262,2.01165303697124,3.7556474,191.3,25.665316
328,28970.0013760012,2.01234766906814,3.7558837,191.3,25.807169
328,28980.0013764761,2.01304230090238,3.75612,191.3,25.870213
328,28990.0013769511,2.01373693168605,3.7561593,191.3,25.775646
328,29000.0013774261,2.01443155635203,3.75612,191.3,26.004185
328,29010.0013779011,2.0151261831521,3.7562776,191.3,25.759884
328,29020.001378376,2.01582080953627,3.7563169,191.3,26.05147
328,29030.001378851,2.01651543396156,3.7564745,191.3,25.862331
328,29040.001379326,2.01721006399006,3.7565138,191.3,25.854452
328,29050.001379801,2.01790469439071,3.7566714,191.3,25.830811
328,29060.0013802759,2.01859932447391,3.7567108,191.3,25.736242
328,29070.0013807509,2.01929395486358,3.756947,191.3,25.941139
328,29080.0013812259,2.01998858206859,3.757026,191.4,25.854452
328,29090.0013817009,2.02068320375783,3.7571046,191.4,25.885975
328,29100.0013821758,2.02137783095188,3.7571836,191.4,25.720482
