Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity,Temperature_T_type
1419.619,0.001096683,0,39.58016085,38.82063106,5.583490046,-1.020244793,460,32.8,100.2,0,22.59375,0,0.919,42.02892455
1419.719,0.001056817,0,39.55094277,38.80114543,5.541412974,-1.028214444,462,32.8,100.2,0,22.59375,0,0.919,42.03270766
1419.819,0.000937217,0,39.58990004,38.84985888,5.551123068,-1.084002,462,32.8,100.2,0,22.59375,0,0.919,42.03270766
1419.919,0.00101695,0,39.57042157,38.84985888,5.564069859,-1.131819906,462,32.8,100.2,0,22.59375,0,0.919,42.04405682
1420.019,0.000937217,0,39.55094277,38.83037375,5.528466183,-1.068062698,462,32.8,100.2,0,22.59375,0,0.919,42.04027379
1420.119,0.00089735,0,39.55094277,38.84011636,5.541412974,-1.04016892,462,32.8,100.2,0,22.59375,0,0.919,42.02135825
1420.219,0.00089735,0,39.58016085,38.85960132,5.509045996,-1.048138571,462,32.8,100.2,0,22.59375,0,0.919,42.02514142
1420.319,0.00101695,0,39.56068221,38.83037375,5.538176276,-1.099941302,462,32.8,100.2,0,22.59375,0,0.919,42.02892455
1420.419,0.000937217,0,39.57042157,38.84011636,5.54788637,-0.972426887,462,32.8,100.2,0,22.59375,0,0.919,42.03270766
1420.519,0.000977083,0,39.55094277,38.84011636,5.515519391,-0.980396538,462,32.8,100.2,0,22.59375,0,0.919,42.02514142
1420.619,0.00089735,0,39.58016085,38.83037375,5.521992787,-1.052123397,462,32.8,100.2,0,22.59375,0,0.919,42.02514142
1420.719,0.000977083,0,39.57042157,38.82063106,5.570543254,-1.044153746,462,32.8,100.2,0,22.59375,0,0.919,42.02135825
1420.819,0.00101695,0,39.54120324,38.83037375,5.554359765,-1.032199269,462,32.8,100.2,0,22.59375,0,0.919,42.04027379
1420.919,0.000857484,0,39.55094277,38.83037375,5.599673535,-1.048138571,462,32.8,100.2,0,22.59375,0,0.919,42.02892455
1421.019,0.00089735,0,39.54120324,38.81088829,5.534939578,-1.080017175,462,32.8,100.2,0,22.59375,0,0.919,42.01379183
1421.119,0.000937217,0,39.56068221,38.83037375,5.534939578,-1.060093047,463,32.8,100.2,0,22.59375,0,0.919,42.01000858
1421.219,0.00101695,0,39.58016085,38.83037375,5.567306557,-1.016259967,463,32.8,100.2,0,22.59375,0,0.919,42.01757506
1421.319,0.00101695,0,39.57042157,38.81088829,5.544649672,-1.080017175,463,32.8,100.2,0,22.59375,0,0.919,42.01379183
1421.419,0.001056817,0,39.56068221,38.83037375,5.580253348,-1.028214444,463,32.8,100.2,0,22.59375,0,0.919,42.01757506
1421.519,0.00101695,0,39.58016085,38.82063106,5.54788637,-0.99633584,463,32.8,100.2,0,22.59375,0,0.917,42.01379183
1421.619,0.000937217,0,39.55094277,38.81088829,5.544649672,-0.968442061,463,32.8,100.2,0,22.625,0,0.917,42.01000858
1421.719,0.000977083,0,39.57042157,38.80114543,5.560833161,-1.103926128,463,32.8,100.2,0,22.625,0,0.917,42.01757506
1421.819,0.00101695,0,39.57042157,38.82063106,5.515519391,-1.111895779,464,32.8,100.2,0,22.625,0,0.917,42.01379183
1421.919,0.000977083,0,39.55094277,38.84011636,5.551123068,-1.024229618,464,32.8,100.2,0,22.625,0,0.917,42.01757506
1422.019,0.00101695,0,39.57042157,38.82063106,5.554359765,-1.004305491,464,32.8,100.2,0,22.625,0,0.917,42.01379183
1422.119,0.000937217,0,39.57042157,38.83037375,5.544649672,-1.016259967,464,32.8,100.2,0,22.625,0,0.917,41.99865866
1422.219,0.000977083,0,39.58016085,38.81088829,5.586726744,-1.032199269,464,32.8,100.2,0,22.625,0,0.917,41.99865866
1422.319,0.00101695,0,39.58990004,38.81088829,5.525229485,-1.020244793,464,32.8,100.2,0,22.625,0,0.917,41.98730848
1422.419,0.001056817,0,39.58990004,38.84011636,5.544649672,-1.012275142,464,32.8,100.2,0,22.625,0,0.917,42.002442
1422.519,0.000977083,0,39.58016085,38.83037375,5.54788637,-1.11986543,464,32.8,100.2,0,22.625,0,0.917,41.99865866
1422.619,0.000937217,0,39.59963915,38.81088829,5.560833161,-1.11986543,464,32.8,100.2,0,22.625,0,0.918,42.00622531
1422.719,0.00101695,0,39.60937818,38.83037375,5.596436837,-1.068062698,464,32.8,100.2,0,22.625,0,0.918,41.9948753
1422.819,0.000977083,0,39.59963915,38.85960132,5.570543254,-1.084002,464,32.8,100.2,0,22.625,0,0.918,41.9910919
1422.919,0.000977083,0,39.58990004,38.80114543,5.541412974,-1.032199269,464,32.8,100.2,0,22.59375,0,0.918,42.00622531
1423.019,0.00089735,0,39.61911713,38.81088829,5.554359765,-1.008290316,464,32.8,100.2,0,22.59375,0,0.918,41.9910919
1423.119,0.000937217,0,39.62885599,38.80114543,5.528466183,-1.052123397,464,32.8,100.2,0,22.59375,0,0.918,41.98730848
1423.219,0.000937217,0,39.63859476,38.81088829,5.538176276,-1.008290316,465,32.8,100.2,0,22.59375,0,0.918,41.98730848
1423.319,0.000937217,0,39.62885599,38.79140249,5.525229485,-1.076032349,465,32.8,100.2,0,22.59375,0,0.918,41.9910919
1423.419,0.000937217,0,39.62885599,38.80114543,5.525229485,-1.11986543,465,32.8,100.2,0,22.59375,0,0.918,41.98352503
1423.519,0.000937217,0,39.63859476,38.78165946,5.54788637,-0.99633584,465,32.8,100.2,0,22.59375,0,0.918,41.9948753
1423.619,0.000937217,0,39.62885599,38.81088829,5.560833161,-1.068062698,465,32.8,100.2,0,22.59375,0,0.918,41.97595805
1423.719,0.00101695,0,39.62885599,38.79140249,5.54788637,-1.080017175,465,32.8,100.2,0,22.59375,0,0.919,41.97974155
1423.819,0.00101695,0,39.62885599,38.83037375,5.538176276,-1.068062698,465,32.8,100.2,0,22.625,0,0.919,41.97974155
1423.919,0.00101695,0,39.63859476,38.79140249,5.544649672,-1.048138571,466,32.8,100.2,0,22.625,0,0.919,41.97595805
1424.019,0.000977083,0,39.64833346,38.77191635,5.515519391,-1.159713684,466,32.8,100.2,0,22.625,0,0.919,41.97217451
1424.119,0.00101695,0,39.65807207,38.81088829,5.567306557,-1.032199269,466,32.8,100.2,0,22.625,0,0.919,41.98730848
1424.219,0.00101695,0,39.64833346,38.80114543,5.534939578,-1.028214444,466,32.8,100.2,0,22.625,0,0.919,41.96839095
1424.319,0.000977083,0,39.63859476,38.78165946,5.534939578,-1.036184095,466,32.8,100.2,0,22.625,0,0.919,41.96839095
1424.419,0.000937217,0,39.6678106,38.79140249,5.560833161,-1.012275142,466,32.8,100.2,0,22.625,0,0.919,41.96839095
1424.519,0.000977083,0,39.62885599,38.80114543,5.554359765,-0.992351014,466,32.8,100.2,0,22.625,0,0.919,41.96460736
1424.619,0.000977083,0,39.61911713,38.79140249,5.534939578,-1.036184095,466,32.8,100.2,0,22.625,0,0.919,41.97974155
1424.719,0.000977083,0,39.63859476,38.81088829,5.499335902,-1.060093047,466,32.8,100.2,0,22.625,0,0.919,41.96839095
1424.819,0.000937217,0,39.61911713,38.79140249,5.567306557,-1.084002,466,32.8,100.2,0,22.625,0,0.919,41.95704009
1424.919,0.000977083,0,39.63859476,38.77191635,5.541412974,-1.080017175,466,32.8,100.2,0,22.625,0,0.919,41.97974155
1425.019,0.000977083,0,39.64833346,38.78165946,5.541412974,-1.028214444,466,32.8,100.2,0,22.625,0,0.919,41.97217451
1425.119,0.00101695,0,39.60937818,38.77191635,5.541412974,-1.080017175,466,32.8,100.2,0,22.625,0,0.919,41.96839095
1425.219,0.000977083,0,39.62885599,38.76217315,5.534939578,-1.076032349,466,32.8,100.2,0,22.625,0,0.919,41.96460736
1425.319,0.000937217,0,39.61911713,38.78165946,5.521992787,-1.028214444,465,32.8,100.2,0,22.625,0,0.919,41.95704009
1425.419,0.00101695,0,39.63859476,38.77191635,5.554359765,-0.99633584,465,32.8,100.2,0,22.625,0,0.919,41.95704009
1425.519,0.00101695,0,39.58990004,38.78165946,5.551123068,-1.099941302,465,32.8,100.2,0,22.625,0,0.919,41.9494727
1425.619,0.000937217,0,39.60937818,38.77191635,5.557596463,-1.048138571,465,32.8,100.2,0,22.625,0,0.919,41.94568897
1425.719,0.000977083,0,39.58990004,38.76217315,5.534939578,-1.036184095,465,32.8,100.2,0,22.625,0,0.919,41.96082373
1425.819,0.00101695,0,39.58990004,38.80114543,5.560833161,-1.095956477,465,32.8,100.2,0,22.625,0,0.919,41.94568897
1425.919,0.000937217,0,39.58990004,38.77191635,5.57701665,-1.012275142,465,32.8,100.2,0,22.625,0,0.918,41.9419052
1426.019,0.00101695,0,39.62885599,38.78165946,5.534939578,-0.972426887,464,32.8,100.2,0,22.625,0,0.918,41.95704009
1426.119,0.00089735,0,39.58016085,38.78165946,5.554359765,-1.064077873,464,32.8,100.2,0,22.625,0,0.918,41.9419052
1426.219,0.00101695,0,39.57042157,38.77191635,5.564069859,-1.000320665,464,32.8,100.2,0,22.625,0,0.918,41.9494727
1426.319,0.000977083,0,39.55094277,38.79140249,5.560833161,-1.004305491,464,32.8,100.2,0,22.625,0,0.918,41.9494727
1426.419,0.00101695,0,39.58016085,38.77191635,5.580253348,-1.175652986,464,32.8,100.2,0,22.625,0,0.918,41.92298596
1426.519,0.00101695,0,39.59963915,38.73294306,5.54788637,-1.028214444,464,32.8,100.2,0,22.625,0,0.918,41.93812141
1426.619,0.000937217,0,39.57042157,38.76217315,5.557596463,-1.080017175,464,32.8,100.2,0,22.625,0,0.918,41.93812141
1426.719,0.001056817,0,39.57042157,38.76217315,5.560833161,-0.992351014,464,32.8,100.2,0,22.625,0,0.918,41.93433759
1426.819,0.00089735,0,39.55094277,38.76217315,5.557596463,-1.052123397,464,32.8,100.2,0,22.625,0,0.918,41.94568897
1426.919,0.001096683,0,39.56068221,38.75242987,5.564069859,-1.032199269,464,32.8,100.2,0,22.625,0,0.918,41.9419052
1427.019,0.000977083,0,39.54120324,38.72319952,5.580253348,-1.135804732,464,32.8,100.2,0,22.625,0,0.918,41.93433759
1427.119,0.000937217,0,39.55094277,38.72319952,5.544649672,-1.091971651,464,32.8,100.2,0,22.625,0,0.918,41.93812141
1427.219,0.000977083,0,39.55094277,38.74268651,5.551123068,-1.048138571,464,32.8,100.2,0,22.625,0,0.918,41.93812141
1427.319,0.000977083,0,39.54120324,38.74268651,5.515519391,-1.064077873,464,32.8,100.2,0,22.625,0,0.918,41.93812141
1427.419,0.000977083,0,39.55094277,38.75242987,5.521992787,-1.036184095,464,32.8,100.2,0,22.625,0,0.918,41.93812141
1427.519,0.00101695,0,39.53146363,38.73294306,5.512282694,-1.080017175,464,32.8,100.2,0,22.625,0,0.918,41.93055374
1427.619,0.00101695,0,39.53146363,38.73294306,5.538176276,-1.084002,464,32.8,100.2,0,22.625,0,0.918,41.91920203
1427.719,0.00101695,0,39.53146363,38.73294306,5.509045996,-1.060093047,464,32.8,100.2,0,22.625,0,0.918,41.92298596
1427.819,0.000977083,0,39.51198416,38.75242987,5.528466183,-1.028214444,464,32.8,100.2,0,22.625,0,0.918,41.93055374
1427.919,0.000937217,0,39.54120324,38.73294306,5.567306557,-1.103926128,464,32.8,100.2,0,22.625,0,0.918,41.91920203
1428.019,0.000977083,0,39.52172393,38.76217315,5.586726744,-1.11986543,464,32.8,100.2,0,22.625,0,0.918,41.92298596
1428.119,0.000977083,0,39.51198416,38.76217315,5.534939578,-1.087986826,464,32.8,100.2,0,22.625,0,0.918,41.93433759
1428.219,0.001056817,0,39.51198416,38.74268651,5.515519391,-1.107910953,464,32.8,100.2,0,22.625,0,0.918,41.91541807
1428.319,0.00101695,0,39.5022443,38.76217315,5.583490046,-0.988366189,464,32.8,100.2,0,22.625,0,0.918,41.90785006
1428.419,0.00101695,0,39.51198416,38.73294306,5.564069859,-1.087986826,464,32.8,100.2,0,22.625,0,0.918,41.91163407
1428.519,0.00089735,0,39.5022443,38.74268651,5.538176276,-1.060093047,464,32.8,100.2,0,22.625,0,0.918,41.91541807
1428.619,0.000857484,0,39.49250435,38.73294306,5.564069859,-1.028214444,464,32.8,100.2,0,22.625,0,0.918,41.91163407
1428.719,0.000937217,0,39.49250435,38.7134559,5.515519391,-1.127835081,464,32.8,100.2,0,22.625,0,0.918,41.90406601
1428.819,0.000857484,0,39.52172393,38.73294306,5.583490046,-1.008290316,464,32.8,100.2,0,22.625,0,0.918,41.90785006
1428.919,0.000937217,0,39.49250435,38.74268651,5.570543254,-1.060093047,464,32.8,100.2,0,22.625,0,0.918,41.90785006
1429.019,0.000937217,0,39.5022443,38.75242987,5.570543254,-1.028214444,464,32.8,100.2,0,22.625,0,0.918,41.90785006
1429.119,0.000937217,0,39.47302421,38.73294306,5.544649672,-1.004305491,464,32.8,100.2,0,22.625,0,0.918,41.90406601
1429.219,0.000977083,0,39.49250435,38.69396841,5.564069859,-1.064077873,464,32.8,100.2,0,22.625,0,0.918,41.90406601
1429.319,0.000977083,0,39.47302421,38.73294306,5.534939578,-1.028214444,464,32.8,100.2,0,22.625,0,0.918,41.89271369
1429.419,0.000977083,0,39.5022443,38.74268651,5.583490046,-1.091971651,464,32.8,100.2,0,22.625,0,0.918,41.90785006
1429.519,0.000937217,0,39.5022443,38.72319952,5.560833161,-1.052123397,464,32.8,100.2,0,22.625,0,0.918,41.90028193
1429.619,0.00101695,0,39.48276432,38.7134559,5.541412974,-1.072047524,464,32.8,100.2,0,22.625,0,0.918,41.90406601
1429.719,0.000977083,0,39.46328402,38.74268651,5.564069859,-1.076032349,464,32.8,100.2,0,22.625,0,0.918,41.91163407
1429.819,0.00101695,0,39.47302421,38.7037122,5.521992787,-1.068062698,464,32.8,100.2,0,22.625,0,0.918,41.90406601
1429.919,0.000977083,0,39.48276432,38.7134559,5.554359765,-0.992351014,464,32.8,100.2,0,22.625,0,0.918,41.88892953
1430.019,0.000937217,0,39.48276432,38.72319952,5.54788637,-0.976411712,464,32.8,100.2,0,22.625,0,0.918,41.89649783
1430.119,0.000977083,0,39.49250435,38.72319952,5.541412974,-1.000320665,464,32.8,100.2,0,22.625,0,0.918,41.90028193
1430.219,0.000977083,0,39.46328402,38.7037122,5.531702881,-0.980396538,463,32.8,100.2,0,22.625,0,0.918,41.88892953
1430.319,0.001056817,0,39.48276432,38.72319952,5.560833161,-1.068062698,463,32.8,100.2,0,22.625,0,0.919,41.88892953
1430.419,0.00101695,0,39.45354374,38.73294306,5.521992787,-1.080017175,463,32.8,100.2,0,22.625,0,0.919,41.88136112
1430.519,0.000977083,0,39.49250435,38.69396841,5.512282694,-1.000320665,463,32.8,100.2,0,22.625,0,0.919,41.90028193
1430.619,0.000937217,0,39.47302421,38.7037122,5.570543254,-1.115880604,463,32.8,100.2,0,22.625,0,0.919,41.8737926
1430.719,0.00101695,0,39.46328402,38.74268651,5.554359765,-1.107910953,463,32.8,100.2,0,22.625,0,0.919,41.88136112
1430.819,0.000977083,0,39.49250435,38.7134559,5.528466183,-1.052123397,463,32.8,100.2,0,22.625,0,0.919,41.88892953
1430.919,0.00089735,0,39.47302421,38.7037122,5.518756089,-0.980396538,461,32.8,100.2,0,22.625,0,0.919,41.88136112
1431.019,0.00101695,0,39.46328402,38.7037122,5.564069859,-1.020244793,461,32.8,100.2,0,22.625,0,0.919,41.88892953
1431.119,0.000977083,0,39.44380337,38.73294306,5.54788637,-1.072047524,461,32.8,100.2,0,22.625,0,0.919,41.87757688
1431.219,0.000977083,0,39.45354374,38.7134559,5.583490046,-1.000320665,461,32.8,100.2,0,22.625,0,0.919,41.86622396
1431.319,0.000977083,0,39.48276432,38.69396841,5.564069859,-1.123850255,461,32.8,100.2,0,22.625,0,0.919,41.8737926
1431.419,0.000977083,0,39.43406293,38.67448058,5.564069859,-1.04016892,461,32.8,100.2,0,22.625,0,0.919,41.86622396
1431.519,0.001056817,0,39.43406293,38.72319952,5.564069859,-0.932578632,461,32.8,100.2,0,22.625,0,0.919,41.8737926
1431.619,0.00101695,0,39.44380337,38.7037122,5.541412974,-1.080017175,461,32.8,100.2,0,22.625,0,0.919,41.86622396
1431.719,0.000937217,0,39.45354374,38.7134559,5.551123068,-0.948517934,461,32.8,100.2,0,22.625,0,0.919,41.88136112
1431.819,0.000937217,0,39.4243224,38.7134559,5.518756089,-0.99633584,461,32.8,100.2,0,22.625,0,0.919,41.8624396
1431.919,0.00089735,0,39.43406293,38.7037122,5.560833161,-0.988366189,461,32.8,100.2,0,22.625,0,0.919,41.8624396
1432.019,0.000937217,0,39.44380337,38.66473654,5.544649672,-1.099941302,461,32.8,100.2,0,22.625,0,0.919,41.8624396
1432.119,0.000937217,0,39.44380337,38.69396841,5.557596463,-1.028214444,461,32.8,100.2,0,22.625,0,0.919,41.85865521
1432.219,0.00101695,0,39.44380337,38.68422454,5.557596463,-1.052123397,461,32.8,100.2,0,22.625,0,0.919,41.85865521
1432.319,0.000977083,0,39.43406293,38.69396841,5.538176276,-1.099941302,458,32.8,100.2,0,22.625,0,0.919,41.8624396
1432.419,0.00089735,0,39.41458179,38.7037122,5.5025726,-1.056108222,458,32.8,100.2,0,22.625,0,0.919,41.8700083
1432.519,0.00101695,0,39.43406293,38.7134559,5.557596463,-1.068062698,458,32.8,100.2,0,22.625,0,0.919,41.85865521
1432.619,0.000937217,0,39.39510031,38.67448058,5.534939578,-1.056108222,458,32.8,100.2,0,22.625,0,0.919,41.85108635
1432.719,0.000937217,0,39.44380337,38.6452482,5.570543254,-0.980396538,458,32.8,100.2,0,22.625,0,0.919,41.83594828
1432.819,0.000937217,0,39.43406293,38.66473654,5.583490046,-1.115880604,458,32.8,100.2,0,22.625,0,0.919,41.85108635
1432.919,0.000937217,0,39.4243224,38.67448058,5.492862507,-1.044153746,458,32.8,100.2,0,22.625,0,0.919,41.86622396
1433.019,0.000977083,0,39.44380337,38.68422454,5.54788637,-0.95250276,456,32.8,100.2,0,22.625,0,0.919,41.84730187
1433.119,0.000937217,0,39.41458179,38.65499242,5.54788637,-1.064077873,456,32.8,100.2,0,22.625,0,0.919,41.8624396
1433.219,0.000977083,0,39.41458179,38.67448058,5.60614693,-1.020244793,456,32.8,100.2,0,22.625,0,0.919,41.85487079
1433.319,0.00101695,0,39.4243224,38.67448058,5.551123068,-1.036184095,456,32.8,100.2,0,22.625,0,0.919,41.83216369
1433.419,0.000937217,0,39.41458179,38.68422454,5.573779952,-1.016259967,456,32.8,100.2,0,22.625,0,0.919,41.83973284
1433.519,0.00101695,0,39.41458179,38.68422454,5.583490046,-1.012275142,456,32.8,100.2,0,22.625,0,0.919,41.83594828
1433.619,0.000937217,0,39.41458179,38.67448058,5.544649672,-0.99633584,456,32.8,100.2,0,22.625,0,0.919,41.83594828
1433.719,0.00101695,0,39.38535945,38.6452482,5.560833161,-1.131819906,456,32.8,100.2,0,22.625,0,0.919,41.85108635
1433.819,0.00101695,0,39.41458179,38.68422454,5.570543254,-1.111895779,456,32.8,100.2,0,22.625,0,0.919,41.83216369
1433.919,0.00101695,0,39.41458179,38.65499242,5.54788637,-1.068062698,456,32.8,100.2,0,22.625,0,0.919,41.82837907
1434.019,0.000977083,0,39.4243224,38.67448058,5.589963441,-1.044153746,456,32.8,100.2,0,22.625,0,0.919,41.83216369
1434.119,0.000977083,0,39.4243224,38.6452482,5.593200139,-0.984381363,456,32.8,100.2,0,22.625,0,0.919,41.83216369
1434.219,0.000937217,0,39.41458179,38.6452482,5.567306557,-1.068062698,456,32.8,100.2,0,22.625,0,0.919,41.83216369
1434.319,0.000977083,0,39.41458179,38.66473654,5.544649672,-1.167683335,456,32.8,100.2,0,22.625,0,0.919,41.83216369
1434.419,0.00101695,0,39.43406293,38.6452482,5.573779952,-1.052123397,456,32.8,100.2,0,22.625,0,0.919,41.83594828
1434.519,0.000937217,0,39.43406293,38.66473654,5.589963441,-1.099941302,456,32.8,100.2,0,22.625,0,0.919,41.82837907
1434.619,0.000937217,0,39.3756185,38.67448058,5.528466183,-1.099941302,456,32.8,100.2,0,22.625,0,0.919,41.84351737
1434.719,0.000857484,0,39.4243224,38.66473654,5.541412974,-1.056108222,456,32.8,100.2,0,22.625,0,0.919,41.81702505
1434.819,0.000977083,0,39.38535945,38.6452482,5.593200139,-0.99633584,456,32.8,100.2,0,22.625,0,0.919,41.81324031
1434.919,0.000937217,0,39.40484109,38.63550391,5.544649672,-1.020244793,456,32.8,100.2,0,22.625,0,0.919,41.82837907
1435.019,0.000977083,0,39.41458179,38.61601506,5.541412974,-1.044153746,456,32.8,100.2,0,22.625,0,0.919,41.80945555
1435.119,0.000977083,0,39.4243224,38.6452482,5.541412974,-1.091971651,457,32.8,100.2,0,22.625,0,0.919,41.82837907
1435.219,0.000977083,0,39.38535945,38.62575953,5.551123068,-1.008290316,457,32.8,100.2,0,22.625,0,0.919,41.81324031
1435.319,0.000977083,0,39.39510031,38.65499242,5.534939578,-1.107910953,457,32.8,100.2,0,22.625,0,0.919,41.81702505
1435.419,0.000977083,0,39.38535945,38.62575953,5.509045996,-1.016259967,457,32.8,100.2,0,22.625,0,0.919,41.81324031
1435.519,0.00089735,0,39.3756185,38.65499242,5.534939578,-1.135804732,457,32.8,100.2,0,22.625,0,0.919,41.81324031
1435.619,0.000937217,0,39.3756185,38.63550391,5.570543254,-1.143774382,457,32.8,100.2,0,22.625,0,0.919,41.7981011
1435.719,0.000937217,0,39.34639516,38.6452482,5.580253348,-0.992351014,457,32.8,100.2,0,22.625,0,0.919,41.81324031
1435.819,0.000977083,0,39.38535945,38.65499242,5.551123068,-0.984381363,458,32.8,100.2,0,22.625,0,0.919,41.80567077
1435.919,0.000977083,0,39.3756185,38.61601506,5.521992787,-1.048138571,458,32.8,100.2,0,22.625,0,0.919,41.80567077
1436.019,0.000937217,0,39.3756185,38.60627052,5.54788637,-0.976411712,458,32.8,100.2,0,22.625,0,0.919,41.81702505
1436.119,0.00089735,0,39.33665387,38.63550391,5.554359765,-1.012275142,458,32.8,100.2,0,22.625,0,0.919,41.7981011
1436.219,0.00101695,0,39.34639516,38.61601506,5.586726744,-1.008290316,458,32.8,100.2,0,22.625,0,0.919,41.81324031
1436.319,0.000977083,0,39.36587747,38.6452482,5.551123068,-1.044153746,458,32.8,100.2,0,22.625,0,0.919,41.80188595
1436.419,0.000937217,0,39.35613635,38.63550391,5.589963441,-1.076032349,458,32.8,100.2,0,22.625,0,0.919,41.79431623
1436.519,0.000977083,0,39.33665387,38.63550391,5.54788637,-1.020244793,458,32.8,100.2,0,22.625,0,0.919,41.80567077
1436.619,0.00101695,0,39.33665387,38.60627052,5.557596463,-1.032199269,458,32.8,100.2,0,22.625,0,0.919,41.79053133
1436.719,0.000937217,0,39.33665387,38.6452482,5.580253348,-0.972426887,458,32.8,100.2,0,22.625,0,0.919,41.7981011
1436.819,0.000937217,0,39.30742952,38.61601506,5.544649672,-1.060093047,458,32.8,100.2,0,22.625,0,0.919,41.80567077
1436.919,0.000937217,0,39.29768791,38.61601506,5.528466183,-1.012275142,458,32.8,100.2,0,22.625,0,0.919,41.79053133
1437.019,0.000977083,0,39.31717106,38.61601506,5.586726744,-1.131819906,458,32.8,100.2,0,22.625,0,0.919,41.79053133
1437.119,0.000937217,0,39.30742952,38.59652588,5.586726744,-1.107910953,458,32.8,100.2,0,22.625,0,0.919,41.7867464
1437.219,0.000937217,0,39.30742952,38.60627052,5.54788637,-0.99633584,458,32.8,100.2,0,22.625,0,0.919,41.7867464
1437.319,0.00101695,0,39.26846255,38.57703636,5.580253348,-1.032199269,458,32.8,100.2,0,22.625,0,0.919,41.7981011
1437.419,0.00089735,0,39.27820442,38.63550391,5.573779952,-1.111895779,458,32.8,100.2,0,22.625,0,0.919,41.7867464
1437.519,0.00101695,0,39.28794621,38.57703636,5.554359765,-1.087986826,458,32.8,100.2,0,22.625,0,0.919,41.7981011
1437.619,0.000937217,0,39.27820442,38.62575953,5.544649672,-1.091971651,458,32.8,100.2,0,22.625,0,0.919,41.77539143
1437.719,0.00101695,0,39.2587206,38.58678116,5.544649672,-1.000320665,458,32.8,100.2,0,22.625,0,0.919,41.78296144
1437.819,0.000977083,0,39.2587206,38.62575953,5.586726744,-1.000320665,458,32.8,100.2,0,22.625,0,0.919,41.78296144
1437.919,0.000977083,0,39.2587206,38.5575465,5.599673535,-1.076032349,459,32.8,100.2,0,22.625,0,0.919,41.77539143
1438.019,0.00101695,0,39.24897857,38.61601506,5.586726744,-1.056108222,459,32.8,100.2,0,22.625,0,0.919,41.77539143
1438.119,0.00089735,0,39.2587206,38.60627052,5.593200139,-1.04016892,459,32.8,100.2,0,22.625,0,0.919,41.77160639
1438.219,0.00101695,0,39.2587206,38.59652588,5.551123068,-1.068062698,459,32.8,100.2,0,22.625,0,0.919,41.76782131
1438.319,0.000977083,0,39.24897857,38.59652588,5.541412974,-0.980396538,459,32.8,100.2,0,22.625,0,0.919,41.78296144
1438.419,0.000937217,0,39.26846255,38.59652588,5.580253348,-1.036184095,459,32.8,100.2,0,22.625,0,0.919,41.77160639
1438.519,0.00101695,0,39.2587206,38.60627052,5.54788637,-0.988366189,459,32.8,100.2,0,22.625,0,0.919,41.76025108
1438.619,0.000937217,0,39.21975196,38.58678116,5.567306557,-1.087986826,459,32.8,100.2,0,22.625,0,0.919,41.76782131
1438.719,0.000977083,0,39.24897857,38.60627052,5.564069859,-1.068062698,459,32.8,100.2,0,22.625,0,0.919,41.77160639
1438.819,0.000977083,0,39.22949424,38.60627052,5.541412974,-1.044153746,459,32.8,100.2,0,22.625,0,0.919,41.76025108
1438.919,0.000937217,0,39.23923645,38.59652588,5.538176276,-1.04016892,459,32.8,100.2,0,22.625,0,0.919,41.76782131
1439.019,0.000977083,0,39.24897857,38.61601506,5.589963441,-1.064077873,459,32.8,100.2,0,22.625,0,0.919,41.77539143
1439.119,0.000977083,0,39.23923645,38.59652588,5.554359765,-0.956487585,459,32.8,100.2,0,22.625,0,0.919,41.76025108
1439.219,0.000977083,0,39.22949424,38.61601506,5.573779952,-0.992351014,459,32.8,100.2,0,22.625,0,0.919,41.75646592
1439.319,0.00089735,0,39.21975196,38.59652588,5.544649672,-1.143774382,459,32.8,100.2,0,22.625,0,0.919,41.76025108
1439.419,0.000937217,0,39.24897857,38.60627052,5.560833161,-1.012275142,459,32.8,100.2,0,22.625,0,0.919,41.77160639
1439.519,0.00101695,0,39.22949424,38.59652588,5.518756089,-1.111895779,459,32.8,100.2,0,22.625,0,0.919,41.75268073
1439.619,0.00089735,0,39.24897857,38.60627052,5.544649672,-0.988366189,459,32.8,100.2,0,22.625,0,0.919,41.75268073
1439.719,0.000937217,0,39.23923645,38.58678116,5.525229485,-0.968442061,459,32.8,100.2,0,22.625,0,0.919,41.75268073
1439.819,0.00101695,0,39.26846255,38.57703636,5.541412974,-1.068062698,459,32.8,100.2,0,22.625,0,0.919,41.75268073
1439.919,0.000977083,0,39.22949424,38.59652588,5.589963441,-1.107910953,459,32.8,100.2,0,22.625,0,0.919,41.741325
1440.019,0.000977083,0,39.24897857,38.57703636,5.567306557,-1.060093047,460,32.8,100.2,0,22.625,0,0.919,41.75646592
1440.119,0.000937217,0,39.22949424,38.57703636,5.541412974,-1.068062698,460,32.8,100.2,0,22.625,0,0.919,41.75646592
1440.219,0.00101695,0,39.2587206,38.58678116,5.560833161,-1.036184095,460,32.8,100.2,0,22.625,0,0.919,41.75646592
1440.319,0.00101695,0,39.2587206,38.59652588,5.57701665,-1.099941302,460,32.8,100.2,0,22.625,0,0.919,41.741325
1440.419,0.001056817,0,39.23923645,38.58678116,5.534939578,-1.115880604,460,32.8,100.2,0,22.625,0,0.919,41.75268073
1440.519,0.000937217,0,39.24897857,38.56729147,5.567306557,-1.135804732,460,32.8,100.2,0,22.625,0,0.919,41.72996901
