# ESC Time [s],Cell Temperature [K]
1286.602,332.5469054
1286.702,332.5372934
1286.802,332.5565173
1286.902,332.5372934
1287.002,332.5180694
1287.102,332.5276814
1287.202,332.5469054
1287.302,332.5757411
1287.402,332.5276814
1287.502,332.5469054
1287.602,332.5372934
1287.702,332.5469054
1287.802,332.5469054
1287.902,332.5469054
1288.002,332.5372934
1288.102,332.5276814
1288.202,332.5565173
1288.302,332.5372934
1288.402,332.5372934
1288.502,332.5180694
1288.602,332.5565173
1288.702,332.5469054
1288.802,332.5180694
1288.902,332.4988451
1289.002,332.5276814
1289.102,332.5469054
1289.202,332.5372934
1289.302,332.5276814
1289.402,332.5372934
1289.502,332.5372934
1289.602,332.5276814
1289.702,332.5372934
1289.802,332.5084573
1289.902,332.5372934
1290.002,332.5469054
1290.102,332.5276814
1290.202,332.5372934
1290.302,332.5276814
1290.402,332.5276814
1290.502,332.5084573
1290.602,332.5276814
1290.702,332.5276814
1290.802,332.5469054
1290.902,332.5372934
1291.002,332.5180694
1291.102,332.5372934
1291.202,332.5180694
1291.302,332.5084573
1291.402,332.5084573
1291.502,332.4988451
1291.602,332.5276814
1291.702,332.5084573
1291.802,332.5084573
1291.902,332.4988451
1292.002,332.5084573
1292.102,332.5084573
1292.202,332.5276814
1292.302,332.5276814
1292.402,332.5084573
1292.502,332.5180694
1292.602,332.5084573
1292.702,332.5084573
1292.802,332.4988451
1292.902,332.5180694
1293.002,332.5084573
1293.102,332.5180694
1293.202,332.5084573
1293.302,332.5084573
1293.402,332.4988451
1293.502,332.5180694
1293.602,332.5084573
1293.702,332.4988451
1293.802,332.4988451
1293.902,332.4892329
1294.002,332.4988451
1294.102,332.4892329
1294.202,332.4892329
1294.302,332.4892329
1294.402,332.4700085
1294.502,332.4892329
1294.602,332.5180694
1294.702,332.5084573
1294.802,332.4892329
1294.902,332.4892329
1295.002,332.4796207
1295.102,332.4796207
1295.202,332.4892329
1295.302,332.4700085
1295.402,332.4796207
1295.502,332.4700085
1295.602,332.4892329
1295.702,332.4603962
1295.802,332.4796207
1295.902,332.4700085
1296.002,332.4700085
1296.102,332.4700085
1296.202,332.4796207
1296.302,332.4796207
1296.402,332.4700085
1296.502,332.4796207
1296.602,332.4700085
1296.702,332.4700085
1296.802,332.4700085
1296.902,332.4507838
1297.002,332.4603962
1297.102,332.4507838
1297.202,332.4603962
1297.302,332.4700085
1297.402,332.4507838
1297.502,332.4507838
1297.602,332.4603962
1297.702,332.4411714
1297.802,332.4411714
1297.902,332.4411714
1298.002,332.431559
1298.102,332.4507838
1298.202,332.431559
1298.302,332.4507838
1298.402,332.4700085
1298.502,332.4603962
1298.602,332.4411714
1298.702,332.431559
1298.802,332.4219466
1298.902,332.431559
1299.002,332.4507838
1299.102,332.4411714
1299.202,332.4507838
1299.302,332.4219466
1299.402,332.431559
1299.502,332.431559
1299.602,332.4219466
1299.702,332.431559
1299.802,332.4123341
1299.902,332.4027215
1300.002,332.4219466
1300.102,332.4123341
1300.202,332.3931089
1300.302,332.4123341
1300.402,332.4123341
1300.502,332.3931089
1300.602,332.4123341
1300.702,332.4027215
1300.802,332.3931089
1300.902,332.4123341
1301.002,332.3931089
1301.102,332.3738836
1301.202,332.3834963
1301.302,332.3931089
1301.402,332.4027215
1301.502,332.3931089
1301.602,332.3546582
1301.702,332.3642709
1301.802,332.3642709
1301.902,332.3738836
1302.002,332.3931089
1302.102,332.3931089
1302.202,332.3642709
1302.302,332.3738836
1302.402,332.3738836
1302.502,332.3642709
1302.602,332.3738836
1302.702,332.3738836
1302.802,332.3738836
1302.902,332.3738836
1303.002,332.3546582
1303.102,332.3738836
1303.202,332.3738836
1303.302,332.3642709
1303.402,332.3738836
1303.502,332.3450454
1303.602,332.3354326
1303.702,332.3546582
1303.802,332.3642709
1303.902,332.3546582
1304.002,332.3546582
1304.102,332.3642709
1304.202,332.3546582
1304.302,332.3642709
1304.402,332.3450454
1304.502,332.3354326
1304.602,332.3354326
1304.702,332.3162068
1304.802,332.3450454
1304.902,332.3546582
1305.002,332.3546582
1305.102,332.3354326
1305.202,332.3546582
1305.302,332.3162068
1305.402,332.3354326
1305.502,332.3162068
1305.602,332.3450454
1305.702,332.3450454
1305.802,332.3546582
1305.902,332.3354326
1306.002,332.3162068
1306.102,332.3258197
1306.202,332.3065939
1306.302,332.3354326
1306.402,332.3258197
1306.502,332.3258197
1306.602,332.3258197
1306.702,332.3546582
1306.802,332.3258197
1306.902,332.3258197
1307.002,332.3450454
1307.102,332.3162068
1307.202,332.3162068
1307.302,332.3162068
1307.402,332.3354326
1307.502,332.3546582
1307.602,332.3354326
1307.702,332.3258197
1307.802,332.3354326
1307.902,332.3162068
1308.002,332.3354326
1308.102,332.3354326
1308.202,332.3258197
1308.302,332.3162068
1308.402,332.3065939
1308.502,332.3065939
1308.602,332.3162068
1308.702,332.3354326
1308.802,332.3354326
1308.902,332.3258197
1309.002,332.3354326
1309.102,332.3354326
1309.202,332.3065939
1309.302,332.3450454
1309.402,332.3546582
1309.502,332.3450454
1309.602,332.3546582
1309.702,332.3354326
1309.802,332.3162068
1309.902,332.3354326
1310.002,332.3162068
1310.102,332.3258197
1310.202,332.3450454
1310.302,332.3354326
1310.402,332.3450454
1310.502,332.3354326
1310.602,332.3546582
1310.702,332.3354326
1310.802,332.3354326
1310.902,332.3354326
1311.002,332.3258197
1311.102,332.3162068
1311.202,332.3162068
1311.302,332.3258197
1311.402,332.3450454
1311.502,332.3354326
1311.602,332.3258197
1311.702,332.3065939
1311.802,332.3258197
1311.902,332.3354326
1312.002,332.3354326
1312.102,332.3162068
1312.202,332.3354326
1312.302,332.3162068
1312.402,332.3162068
1312.502,332.3354326
1312.602,332.3258197
1312.702,332.3065939
1312.802,332.3354326
1312.902,332.3354326
1313.002,332.3354326
1313.102,332.3065939
1313.202,332.2969809
1313.302,332.3258197
1313.402,332.3162068
1313.502,332.3162068
1313.602,332.3258197
1313.702,332.3162068
1313.802,332.3258197
1313.902,332.3162068
1314.002,332.2969809
1314.102,332.3162068
1314.202,332.3065939
1314.302,332.3065939
1314.402,332.3258197
1314.502,332.2969809
1314.602,332.3065939
1314.702,332.2969809
1314.802,332.3162068
1314.902,332.3162068
1315.002,332.2969809
1315.102,332.2969809
1315.202,332.3162068
1315.302,332.2873678
1315.402,332.2873678
1315.502,332.2873678
1315.602,332.2777548
1315.702,332.2777548
1315.802,332.2969809
1315.902,332.2969809
1316.002,332.2969809
1316.102,332.2969809
1316.202,332.3258197
1316.302,332.2969809
1316.402,332.3258197
1316.502,332.2873678
1316.602,332.2873678
1316.702,332.2777548
1316.802,332.2969809
1316.902,332.2969809
1317.002,332.2777548
1317.102,332.2969809
1317.202,332.2969809
1317.302,332.2777548
1317.402,332.2777548
1317.502,332.3065939
1317.602,332.2777548
1317.702,332.2969809
1317.802,332.2777548
1317.902,332.2873678
1318.002,332.2873678
1318.102,332.2585285
1318.202,332.2681417
1318.302,332.2681417
1318.402,332.2585285
1318.502,332.2681417
1318.602,332.2681417
1318.702,332.2681417
1318.802,332.2296888
1318.902,332.2585285
1319.002,332.2777548
1319.102,332.2585285
1319.202,332.2585285
1319.302,332.2681417
1319.402,332.2681417
1319.502,332.2585285
1319.602,332.2585285
1319.702,332.2489153
1319.802,332.2873678
1319.902,332.2489153
1320.002,332.2200755
1320.102,332.2393021
1320.202,332.2489153
1320.302,332.2489153
1320.402,332.2393021
1320.502,332.2393021
1320.602,332.2296888
1320.702,332.2681417
1320.802,332.2393021
1320.902,332.2489153
1321.002,332.2585285
1321.102,332.2489153
1321.202,332.2393021
1321.302,332.2681417
1321.402,332.2489153
1321.502,332.2104622
1321.602,332.2489153
1321.702,332.2296888
1321.802,332.2296888
1321.902,332.2104622
1322.002,332.2489153
1322.102,332.2585285
1322.202,332.2393021
1322.302,332.2585285
1322.402,332.2393021
1322.502,332.2200755
1322.602,332.2200755
1322.702,332.2393021
1322.802,332.2200755
1322.902,332.2393021
1323.002,332.2104622
1323.102,332.2008488
1323.202,332.2104622
1323.302,332.2200755
1323.402,332.2393021
1323.502,332.2008488
1323.602,332.2296888
1323.702,332.2104622
1323.802,332.2296888
1323.902,332.2200755
1324.002,332.2200755
1324.102,332.2200755
1324.202,332.2008488
1324.302,332.2200755
1324.402,332.2489153
1324.502,332.2008488
1324.602,332.2008488
1324.702,332.2200755
1324.802,332.2296888
1324.902,332.2104622
1325.002,332.1912353
1325.102,332.2008488
1325.202,332.2200755
1325.302,332.2008488
1325.402,332.2200755
1325.502,332.1912353
1325.602,332.2008488
1325.702,332.1912353
1325.802,332.1720083
1325.902,332.2008488
1326.002,332.2200755
1326.102,332.1912353
1326.202,332.2008488
1326.302,332.2008488
1326.402,332.1816218
1326.502,332.1912353
1326.602,332.1912353
1326.702,332.1912353
1326.802,332.1816218
1326.902,332.1912353
1327.002,332.1816218
1327.102,332.1912353
1327.202,332.1720083
1327.302,332.1720083
1327.402,332.2008488
1327.502,332.1912353
1327.602,332.1431675
1327.702,332.1816218
1327.802,332.1623948
1327.902,332.1816218
1328.002,332.1816218
1328.102,332.1816218
1328.202,332.1623948
1328.302,332.1527812
1328.402,332.1527812
1328.502,332.1720083
1328.602,332.1720083
1328.702,332.1527812
1328.802,332.1720083
1328.902,332.1816218
1329.002,332.1431675
1329.102,332.1720083
1329.202,332.1527812
1329.302,332.1335538
1329.402,332.1623948
1329.502,332.1816218
1329.602,332.1527812
1329.702,332.1431675
1329.802,332.1431675
1329.902,332.1431675
1330.002,332.1239401
1330.102,332.1623948
1330.202,332.1431675
1330.302,332.1335538
1330.402,332.1527812
1330.502,332.1431675
1330.602,332.1335538
1330.702,332.1623948
1330.802,332.1431675
1330.902,332.1527812
1331.002,332.1239401
1331.102,332.1143264
1331.202,332.1239401
1331.302,332.1431675
1331.402,332.1335538
1331.502,332.1239401
1331.602,332.1239401
1331.702,332.1239401
1331.802,332.1335538
1331.902,332.1431675
1332.002,332.1143264
1332.102,332.1335538
1332.202,332.1335538
1332.302,332.1335538
1332.402,332.1143264
1332.502,332.1143264
1332.602,332.1239401
1332.702,332.1143264
1332.802,332.1527812
1332.902,332.1239401
1333.002,332.1431675
1333.102,332.1143264
1333.202,332.1431675
1333.302,332.1239401
1333.402,332.1047126
1333.502,332.1047126
1333.602,332.1239401
1333.702,332.1047126
1333.802,332.1239401
1333.902,332.1143264
1334.002,332.0854848
1334.102,332.0950987
1334.202,332.0950987
1334.302,332.1143264
1334.402,332.0854848
1334.502,332.1047126
1334.602,332.0758709
1334.702,332.1047126
1334.802,332.0854848
1334.902,332.0950987
1335.002,332.0854848
1335.102,332.0758709
1335.202,332.1047126
1335.302,332.0854848
1335.402,332.1143264
1335.502,332.0854848
1335.602,332.0854848
1335.702,332.0758709
1335.802,332.0854848
1335.902,332.0854848
1336.002,332.1047126
1336.102,332.0470289
1336.202,332.0854848
1336.302,332.0758709
1336.402,332.0470289
1336.502,332.0566429
1336.602,332.0758709
1336.702,332.0854848
1336.802,332.0662569
1336.902,332.0662569
1337.002,332.0758709
1337.102,332.0758709
1337.202,332.0662569
1337.302,332.0662569
1337.402,332.0566429
1337.502,332.0662569
1337.602,332.0854848
1337.702,332.0662569
1337.802,332.0470289
1337.902,332.0758709
1338.002,332.0470289
1338.102,332.0470289
1338.202,332.0181864
1338.302,332.0278006
1338.402,332.0470289
1338.502,332.0566429
1338.602,332.0854848
1338.702,332.0470289
1338.802,332.0470289
1338.902,332.0470289
1339.002,332.0374148
1339.102,332.0278006
1339.202,332.0085722
1339.302,332.0278006
1339.402,332.0181864
1339.502,332.0374148
1339.602,332.0470289
1339.702,332.0470289
1339.802,332.0470289
1339.902,332.0278006
1340.002,332.0278006
1340.102,331.998958
1340.202,332.0278006
1340.302,332.0278006
1340.402,332.0278006
1340.502,332.0374148
1340.602,332.0374148
1340.702,332.0085722
1340.802,331.998958
1340.902,332.0278006
1341.002,332.0181864
1341.102,332.0278006
1341.202,331.998958
1341.302,332.0181864
1341.402,331.998958
1341.502,332.0181864
1341.602,332.0181864
1341.702,332.0085722
1341.802,331.998958
1341.902,332.0085722
1342.002,331.998958
1342.102,331.998958
1342.202,332.0181864
1342.302,331.9893437
1342.402,332.0085722
1342.502,332.0085722
1342.602,332.0085722
1342.702,331.9893437
1342.802,332.0181864
1342.902,332.0085722
1343.002,331.998958
1343.102,331.9893437
1343.202,331.998958
1343.302,331.9893437
1343.402,331.998958
1343.502,332.0085722
1343.602,331.9893437
1343.702,331.9701149
1343.802,331.9797293
1343.902,331.998958
1344.002,331.998958
1344.102,331.9605005
1344.202,331.9701149
1344.302,331.9797293
1344.402,331.9797293
1344.502,331.9701149
1344.602,331.9508861
1344.702,331.9701149
1344.802,331.9701149
1344.902,331.9701149
1345.002,331.9701149
1345.102,331.9701149
1345.202,331.9701149
1345.302,331.9701149
1345.402,331.9701149
1345.502,331.9605005
1345.602,331.9701149
1345.702,331.9605005
1345.802,331.9605005
1345.902,331.9605005
1346.002,331.9412715
1346.102,331.9124278
1346.202,331.9701149
1346.302,331.9605005
1346.402,331.9605005
1346.502,331.931657
1346.602,331.9508861
1346.702,331.931657
1346.802,331.931657
1346.902,331.9508861
1347.002,331.9412715
1347.102,331.931657
1347.202,331.9412715
1347.302,331.931657
1347.402,331.9508861
1347.502,331.9412715
1347.602,331.9220424
1347.702,331.9508861
1347.802,331.931657
1347.902,331.9220424
1348.002,331.931657
1348.102,331.9412715
1348.202,331.9124278
1348.302,331.931657
1348.402,331.931657
1348.502,331.9124278
1348.602,331.9124278
1348.702,331.9028131
1348.802,331.9220424
1348.902,331.9124278
1349.002,331.931657
1349.102,331.8931984
1349.202,331.9124278
1349.302,331.9124278
1349.402,331.9028131
1349.502,331.8931984
1349.602,331.931657
1349.702,331.8931984
1349.802,331.8835836
1349.902,331.9124278
1350.002,331.9028131
1350.102,331.9028131
1350.202,331.8931984
1350.302,331.8931984
1350.402,331.8835836
1350.502,331.8931984
1350.602,331.8931984
1350.702,331.8931984
1350.802,331.864354
1350.902,331.9028131
1351.002,331.8931984
1351.102,331.8739688
1351.202,331.8931984
1351.302,331.864354
1351.402,331.8739688
1351.502,331.864354
1351.602,331.8739688
1351.702,331.8739688
1351.802,331.8835836
1351.902,331.8835836
1352.002,331.8835836
1352.102,331.864354
1352.202,331.8835836
1352.302,331.8739688
1352.402,331.864354
1352.502,331.8547391
1352.602,331.864354
1352.702,331.8547391
1352.802,331.8547391
1352.902,331.8739688
1353.002,331.864354
1353.102,331.8451242
1353.202,331.8739688
1353.302,331.8739688
1353.402,331.8162791
1353.502,331.8547391
1353.602,331.864354
1353.702,331.8162791
1353.802,331.8547391
1353.902,331.8451242
1354.002,331.8355092
1354.102,331.8355092
1354.202,331.8355092
1354.302,331.8355092
1354.402,331.8258942
1354.502,331.8355092
1354.602,331.8355092
1354.702,331.8451242
1354.802,331.8258942
1354.902,331.8258942
1355.002,331.8258942
1355.102,331.8451242
1355.202,331.8355092
1355.302,331.8258942
1355.402,331.8258942
1355.502,331.8258942
1355.602,331.8355092
1355.702,331.8355092
1355.802,331.7970489
1355.902,331.8162791
1356.002,331.806664
1356.102,331.8258942
1356.202,331.8162791
1356.302,331.8162791
1356.402,331.8162791
1356.502,331.806664
1356.602,331.7874337
1356.702,331.8162791
1356.802,331.8162791
1356.902,331.7970489
1357.002,331.806664
1357.102,331.7970489
1357.202,331.7778185
1357.302,331.806664
1357.402,331.758588
1357.502,331.7970489
1357.602,331.7874337
1357.702,331.758588
1357.802,331.806664
1357.902,331.7874337
1358.002,331.7778185
1358.102,331.7970489
1358.202,331.7778185
1358.302,331.7682033
1358.402,331.7682033
1358.502,331.7682033
1358.602,331.7778185
1358.702,331.7970489
1358.802,331.7682033
1358.902,331.7682033
1359.002,331.7489726
1359.102,331.7682033
1359.202,331.7682033
1359.302,331.7682033
1359.402,331.7682033
1359.502,331.7297418
1359.602,331.7489726
1359.702,331.7489726
1359.802,331.7682033
1359.902,331.7297418
1360.002,331.758588
1360.102,331.7489726
1360.202,331.7489726
1360.302,331.7297418
1360.402,331.7682033
1360.502,331.7393572
1360.602,331.7297418
1360.702,331.758588
1360.802,331.7297418
1360.902,331.7393572
1361.002,331.7393572
1361.102,331.7201263
1361.202,331.7297418
1361.302,331.7393572
1361.402,331.7489726
1361.502,331.7393572
1361.602,331.7105108
1361.702,331.7297418
1361.802,331.7393572
1361.902,331.7201263
1362.002,331.7201263
1362.102,331.7201263
1362.202,331.7489726
1362.302,331.7201263
1362.402,331.7008953
1362.502,331.7201263
1362.602,331.7008953
1362.702,331.7201263
1362.802,331.7201263
1362.902,331.7201263
1363.002,331.7201263
1363.102,331.7201263
1363.202,331.7297418
1363.302,331.7105108
1363.402,331.7008953
1363.502,331.7008953
1363.602,331.7201263
1363.702,331.7201263
1363.802,331.7105108
1363.902,331.6912797
1364.002,331.7008953
1364.102,331.7201263
1364.202,331.7105108
1364.302,331.7008953
1364.402,331.7297418
1364.502,331.7393572
1364.602,331.6912797
1364.702,331.6912797
1364.802,331.681664
1364.902,331.6912797
1365.002,331.7008953
1365.102,331.7105108
1365.202,331.6912797
1365.302,331.7008953
1365.402,331.7201263
1365.502,331.7008953
1365.602,331.681664
1365.702,331.6912797
1365.802,331.681664
1365.902,331.6912797
1366.002,331.6720483
1366.102,331.6720483
1366.202,331.681664
1366.302,331.681664
1366.402,331.681664
1366.502,331.6624326
1366.602,331.6720483
1366.702,331.681664
1366.802,331.6528168
1366.902,331.6720483
1367.002,331.6624326
1367.102,331.6528168
1367.202,331.6912797
1367.302,331.643201
1367.402,331.6624326
1367.502,331.643201
1367.602,331.643201
1367.702,331.6528168
1367.802,331.681664
1367.902,331.6239693
1368.002,331.643201
1368.102,331.6528168
1368.202,331.6528168
1368.302,331.6528168
1368.402,331.6143534
1368.502,331.6624326
1368.602,331.643201
1368.702,331.6528168
1368.802,331.643201
1368.902,331.6624326
1369.002,331.681664
1369.102,331.6528168
1369.202,331.643201
1369.302,331.6624326
1369.402,331.6335852
1369.502,331.643201
1369.602,331.6335852
1369.702,331.6335852
1369.802,331.6624326
1369.902,331.6528168
1370.002,331.6335852
1370.102,331.6335852
1370.202,331.6143534
1370.302,331.6335852
1370.402,331.6239693
1370.502,331.643201
1370.602,331.6239693
1370.702,331.643201
1370.802,331.643201
1370.902,331.6047374
1371.002,331.6143534
1371.102,331.5951214
1371.202,331.6239693
1371.302,331.6143534
1371.402,331.6239693
1371.502,331.6143534
1371.602,331.6047374
1371.702,331.643201
1371.802,331.6143534
1371.902,331.6143534
1372.002,331.6143534
1372.102,331.5855053
1372.202,331.6143534
1372.302,331.6143534
1372.402,331.6239693
1372.502,331.6047374
1372.602,331.6047374
1372.702,331.6335852
1372.802,331.6047374
1372.902,331.6047374
1373.002,331.6143534
1373.102,331.6239693
1373.202,331.6143534
1373.302,331.5855053
1373.402,331.643201
1373.502,331.5951214
1373.602,331.5758892
1373.702,331.5951214
1373.802,331.5951214
1373.902,331.5951214
1374.002,331.5855053
1374.102,331.5855053
1374.202,331.5951214
1374.302,331.5855053
1374.402,331.5855053
1374.502,331.5758892
1374.602,331.566273
1374.702,331.5758892
1374.802,331.566273
1374.902,331.5855053
1375.002,331.5758892
1375.102,331.5470406
1375.202,331.5855053
1375.302,331.566273
1375.402,331.566273
1375.502,331.566273
1375.602,331.566273
1375.702,331.566273
1375.802,331.5470406
1375.902,331.566273
1376.002,331.5758892
1376.102,331.5470406
1376.202,331.566273
1376.302,331.5374243
1376.402,331.5566568
1376.502,331.5470406
1376.602,331.566273
1376.702,331.5374243
1376.802,331.5374243
1376.902,331.5470406
1377.002,331.566273
1377.102,331.5085753
1377.202,331.5374243
1377.302,331.5470406
1377.402,331.5181917
1377.502,331.527808
1377.602,331.527808
1377.702,331.5085753
1377.802,331.5181917
1377.902,331.5181917
1378.002,331.527808
1378.102,331.5374243
1378.202,331.527808
1378.302,331.5085753
1378.402,331.5374243
1378.502,331.5374243
1378.602,331.5085753
1378.702,331.5181917
1378.802,331.5085753
1378.902,331.5181917
1379.002,331.5181917
1379.102,331.4893423
1379.202,331.5181917
1379.302,331.4989588
1379.402,331.4989588
1379.502,331.5181917
1379.602,331.4989588
1379.702,331.4893423
1379.802,331.4797258
1379.902,331.4893423
1380.002,331.5085753
1380.102,331.4989588
1380.202,331.4893423
1380.302,331.5085753
1380.402,331.4989588
1380.502,331.4989588
1380.602,331.4989588
1380.702,331.4989588
1380.802,331.4893423
1380.902,331.4989588
1381.002,331.4893423
1381.102,331.4893423
1381.202,331.4797258
1381.302,331.4604926
1381.402,331.4701092
1381.502,331.5085753
1381.602,331.4893423
1381.702,331.4893423
1381.802,331.4893423
1381.902,331.5470406
1382.002,331.4701092
1382.102,331.4797258
1382.202,331.4893423
1382.302,331.4604926
1382.402,331.4412592
1382.502,331.566273
1382.602,331.4797258
1382.702,331.4797258
1382.802,331.4508759
1382.902,331.4604926
1383.002,331.4893423
1383.102,331.4701092
1383.202,331.4604926
1383.302,331.4604926
1383.402,331.4604926
1383.502,331.4508759
1383.602,331.4701092
1383.702,331.4604926
1383.802,331.4508759
1383.902,331.4508759
1384.002,331.4604926
1384.102,331.4412592
1384.202,331.4412592
1384.302,331.4316425
1384.402,331.4893423
1384.502,331.4701092
1384.602,331.4220257
1384.702,331.4508759
1384.802,331.4316425
1384.902,331.4316425
1385.002,331.4220257
1385.102,331.4124089
1385.202,331.402792
1385.302,331.4124089
1385.402,331.4220257
1385.502,331.3931751
1385.602,331.3931751
1385.702,331.4124089
1385.802,331.3931751
1385.902,331.3931751
1386.002,331.3931751
1386.102,331.3835581
1386.202,331.3739411
1386.302,331.3931751
1386.402,331.3643241
1386.502,331.3931751
1386.602,331.3739411
1386.702,331.3739411
1386.802,331.354707
1386.902,331.3643241
1387.002,331.354707
1387.102,331.3739411
1387.202,331.3354727
1387.302,331.354707
1387.402,331.354707
1387.502,331.3354727
1387.602,331.3354727
1387.702,331.354707
1387.802,331.3258554
1387.902,331.3258554
1388.002,331.3162382
1388.102,331.3162382
1388.202,331.3066209
1388.302,331.3066209
1388.402,331.2681512
1388.502,331.2970035
1388.602,331.2873861
1388.702,331.2970035
1388.802,331.2681512
1388.902,331.2970035
1389.002,331.2970035
1389.102,331.2681512
1389.202,331.2681512
1389.302,331.2873861
1389.402,331.2777687
1389.502,331.2585337
1389.602,331.2681512
1389.702,331.2681512
1389.802,331.2489161
1389.902,331.2681512
1390.002,331.2392985
1390.102,331.2681512
1390.202,331.2296809
1390.302,331.2392985
1390.402,331.2585337
1390.502,331.2392985
1390.602,331.2200632
1390.702,331.2392985
1390.802,331.2200632
1390.902,331.2392985
1391.002,331.2200632
1391.102,331.2392985
1391.202,331.2104454
1391.302,331.2104454
1391.402,331.1912098
1391.502,331.2104454
1391.602,331.2104454
1391.702,331.1912098
1391.802,331.2200632
1391.902,331.1912098
1392.002,331.181592
1392.102,331.171974
1392.202,331.181592
1392.302,331.1623561
1392.402,331.171974
1392.502,331.171974
1392.602,331.1527381
1392.702,331.1912098
1392.802,331.171974
1392.902,331.1527381
1393.002,331.1431201
1393.102,331.133502
1393.202,331.1623561
1393.302,331.1431201
1393.402,331.1527381
1393.502,331.1623561
1393.602,331.1431201
1393.702,331.1142657
1393.802,331.1238838
1393.902,331.1623561
1394.002,331.1431201
1394.102,331.1046474
1394.202,331.133502
1394.302,331.0854109
1394.402,331.1046474
1394.502,331.1238838
1394.602,331.1046474
1394.702,331.0854109
1394.802,331.1046474
1394.902,331.1046474
1395.002,331.1238838
1395.102,331.0854109
1395.202,331.1046474
1395.302,331.0854109
1395.402,331.0757925
1395.502,331.0757925
1395.602,331.0854109
1395.702,331.0854109
1395.802,331.0854109
1395.902,331.0854109
1396.002,331.0854109
1396.102,331.0565557
1396.202,331.0469372
1396.302,331.0854109
1396.402,331.0661741
1396.502,331.0469372
1396.602,331.0277001
1396.702,331.0469372
1396.802,331.0469372
1396.902,331.0469372
1397.002,331.0084629
1397.102,331.0469372
1397.202,331.0084629
1397.302,331.0373187
1397.402,331.0084629
1397.502,330.9892254
1397.602,330.9988442
1397.702,330.9892254
1397.802,330.9892254
1397.902,330.9988442
1398.002,330.9699878
1398.102,330.9699878
1398.202,330.9796066
1398.302,330.9796066
1398.402,330.9699878
1398.502,330.95075
1398.602,330.9603689
1398.702,330.941131
1398.802,330.95075
1398.902,330.941131
1399.002,330.9603689
1399.102,330.921893
1399.202,330.921893
1399.302,330.921893
1399.402,330.9026547
1399.502,330.873797
1399.602,330.9026547
1399.702,330.9026547
1399.802,330.873797
1399.902,330.8930355
1400.002,330.8834163
1400.102,330.873797
1400.202,330.8641777
1400.302,330.8545584
1400.402,330.844939
1400.502,330.844939
1400.602,330.8353195
1400.702,330.8160805
1400.802,330.8160805
1400.902,330.8353195
1401.002,330.8257
1401.102,330.8160805
1401.202,330.8257
1401.302,330.8160805
1401.402,330.7872216
1401.502,330.8064609
1401.602,330.7776019
1401.702,330.7872216
1401.802,330.7968413
1401.902,330.7776019
1402.002,330.7968413
1402.102,330.7679821
1402.202,330.7487424
1402.302,330.7583623
1402.402,330.7583623
1402.502,330.7198826
1402.602,330.7583623
1402.702,330.7391225
1402.802,330.7391225
1402.902,330.7295026
1403.002,330.7006425
1403.102,330.7295026
1403.202,330.7295026
1403.302,330.7391225
1403.402,330.7198826
1403.502,330.7295026
1403.602,330.6910224
1403.702,330.7198826
1403.802,330.7198826
1403.902,330.7198826
1404.002,330.7006425
1404.102,330.7006425
1404.202,330.6621618
1404.302,330.6910224
1404.402,330.6814022
1404.502,330.6814022
1404.602,330.6814022
1404.702,330.6621618
1404.802,330.6525415
1404.902,330.6525415
1405.002,330.6429211
1405.102,330.6621618
1405.202,330.6621618
1405.302,330.6333007
1405.402,330.6333007
1405.502,330.6333007
1405.602,330.6140598
1405.702,330.6236803
1405.802,330.5851981
1405.902,330.6333007
1406.002,330.6044393
1406.102,330.6044393
1406.202,330.5948187
1406.302,330.5755774
1406.402,330.5851981
1406.502,330.6044393
1406.602,330.5948187
1406.702,330.5370944
1406.802,330.556336
1406.902,330.5755774
1407.002,330.5659567
1407.102,330.5659567
1407.202,330.5755774
1407.302,330.556336
1407.402,330.5274735
1407.502,330.5274735
1407.602,330.5274735
1407.702,330.5274735
1407.802,330.556336
1407.902,330.5178525
1408.002,330.4986106
1408.102,330.5082316
1408.202,330.5082316
1408.302,330.4986106
1408.402,330.5082316
1408.502,330.4793684
1408.602,330.4889895
1408.702,330.4697472
1408.802,330.4986106
1408.902,330.4697472
1409.002,330.4408835
1409.102,330.4697472
1409.202,330.460126
1409.302,330.460126
1409.402,330.460126
1409.502,330.4408835
1409.602,330.4312621
1409.702,330.4216408
1409.802,330.4505048
1409.902,330.4312621
1410.002,330.4023979
1410.102,330.4120193
1410.202,330.4120193
1410.302,330.4216408
1410.402,330.4216408
1410.502,330.4023979
1410.602,330.3927763
1410.702,330.3927763
1410.802,330.3831548
1410.902,330.4120193
1411.002,330.3735332
1411.102,330.4023979
1411.202,330.3639115
1411.302,330.3639115
1411.402,330.3639115
1411.502,330.3542898
1411.602,330.3446681
1411.702,330.3158025
1411.802,330.3446681
1411.902,330.3158025
1412.002,330.3350463
1412.102,330.3158025
1412.202,330.3061806
1412.302,330.3350463
1412.402,330.3350463
1412.502,330.3158025
1412.602,330.3061806
1412.702,330.3254244
1412.802,330.2869366
1412.902,330.2773145
1413.002,330.2773145
1413.102,330.2773145
1413.202,330.2773145
1413.302,330.2676924
1413.402,330.2484481
1413.502,330.2484481
1413.602,330.2484481
1413.702,330.2484481
1413.802,330.2195812
1413.902,330.2195812
1414.002,330.2195812
1414.102,330.2388258
1414.202,330.2195812
1414.302,330.2292035
1414.402,330.2003364
1414.502,330.2292035
1414.602,330.2003364
